Source,Summary
[CLS] An amendment to remove the exemption for the state-sanctioned sites failed on a much closer 237-186 vote. [SEP] An amendment to remove such protections failed by a vote of 186 to 237.,1
"[CLS] Dan Powers, vice president of grid computing strategy at IBM Corp., says he's not worried about such off-the-shelf PC clusters threatening sales of traditional supercomputers. [SEP] Dan Powers, IBM vice president of grid-computing strategy, says he's not worried about off-the-shelf PC clusters threatening traditional supercomputer sales.",1
"[CLS] In the first stage of the attack, the Lovsan worm began fouling computers around the world. [SEP] The first stage of the malicious software began Monday, when the Lovsan worm began spreading around the world.",1
"[CLS] Last year, the board raised rents by 2 percent on one-year renewals, 4 percent on two-year leases. [SEP] For lofts, the board proposed increases of 4 percent for one-year leases and 7 percent for two-year renewals.",1
"[CLS] Canada won't commit more troops to Afghanistan until the current year-long mission is complete, Prime Minister Jean Chretien said yesterday. [SEP] Canada will not consider sending more troops to Afghanistan until its current 12-month peacekeeping mission is complete, Prime Minister Jean Chretien said Saturday.",1
[CLS] The $250 million expansion will boost Nissan's total investment at its two Tennessee plants to $2.75 billion. [SEP] This will bring Nissan's total capital investment in Tennessee to $2.75 billion.,1
"[CLS] The single currency rose as far as 135.13 yen , matching a record high hit shortly after the euro's launch in January 1999. [SEP] The single currency rose as far as 135.26 yen , its highest level since the introduction of the single currency in January 1999.",1
"[CLS] SARS, the deadly respiratory disease first detected in China last November, gave the agency its first real test of a new state-of-the-art emergency operations center. [SEP] And SARS, the deadly respiratory disease first detected in China last November, tested the agency's new state-of-the-art emergency operations center.",1
"[CLS] He told the jury Stubbs is a ""cold, calculating killer."" [SEP] District Attorney Dave Lupas reminded jurors that Stubbs is, ""a cold, calculating killer"".",1
"[CLS] ""Rendezvous has been a TIBCO mark for many years and is one of our flagship products,"" said George Ahn, chief marketing officer, Tibco. [SEP] Tibco's chief marketing officer George Ahn said: ""Rendezvous has been a Tibco mark for many years and is one of our flagship products.",1
"[CLS] More than 400 people have been killed since August, including Afghan and foreign aid workers, U.S. and Afghan soldiers, officials and police, and many guerrillas. [SEP] They have included local and foreign aid workers, U.S. troops, Afghan soldiers, officials and police, as well as many guerrillas.",0
[CLS] Fewer than a dozen FBI agents were dispatched to secure and analyze evidence. [SEP] Fewer than a dozen FBI agents will be sent to Iraq to secure and analyze evidence of the bombing.,1
"[CLS] ""Australians are very upset and angry by what took place . . . upset because innocent people lost their lives,"" he said. [SEP] Asked how his nation felt, he replied: ""Australians are very upset and angry by what took place . . . upset because innocent people lost their lives.""",1
"[CLS] According to security sources, London Metropolitan Police Commissioner John Stevens placed his force on its highest state of alert last week following the warning. [SEP] The Telegraph can reveal that Sir John Stevens, the Metropolitan Police Commissioner, placed his force on its highest alert last week.",0
"[CLS] National City shares were down 15 cents to $32.43 on the New York Stock Exchange. [SEP] National City's stock ended the day at $32.58, up 9 cents, in trading on the New York Stock Exchange.",0
"[CLS] It ended a diplomatic drought between the two nations, at odds for months over North Korea's nuclear program and American demands that it cease. [SEP] The contact between the delegations ended a diplomatic drought between the two nations, at odds over the nuclear program and U.S. demands that it cease immediately.",1
"[CLS] Twenty-eight people were believed to have been spending Christmas Day with the caretaker of the St Sophia's camp, when the mudslide smashed into two cabins. [SEP] Twenty-seven people were believed to have been spending Christmas Day with the caretaker of Saint Sophia Camp, a Greek Orthodox facility, when the mudslide roared through.",1
"[CLS] Investigators have meticulously looked into virtually every aspect of Campbell's personal and financial affairs, Campbell has acknowledged. [SEP] Investigators continue to probe virtually every aspect of Campbell's personal and financial affairs, the former mayor has said.",1
[CLS] Justice Anthony M. Kennedy dissented in an opinion joined by Chief Justice William H. Rehnquist and Justices Antonin Scalia and Clarence Thomas. [SEP] He was joined by Chief Justice William H. Rehnquist and Justices Antonin Scalia and Clarence Thomas.,1
"[CLS] Out of the nearly $20 billion, $18.6 billion is earmarked for reconstruction of Iraq and $1.2 billion for Afghanistan. [SEP] The $87 billion budget includes $51 billion for military operations in Iraq, another $20 billion for reconstruction and about $11 billion for Afghanistan.",0
"[CLS] No legislative action is final without concurrence of the House, and it appeared the measure faced a tougher road there. [SEP] No legislative action is final without concurrence of the House, and few were predicting what fate the bill would meet there.",1
[CLS] He also said he advised his grown-up children not to run up credit card debts. [SEP] Barclays chief executive Matt Barrett also said he had advised his children never to use credit cards.,1
"[CLS] Canadian researchers ordered the slaughter of more than 2,000 cows and conducted an extensive investigation but were not able to find evidence of any other infected animals. [SEP] Canadian investigators slaughtered more than 2,000 cows but were not able to find evidence of any other infected animals.",1
"[CLS] I loved the Brazilian music I played. [SEP] ""I've played Brazilian music, but I'm not Brazilian.",0
"[CLS] Sen. John Rockefeller, D-W.Va., said that provision of the Senate bill undermined a basic tenet of Medicare. [SEP] Senator John D. Rockefeller IV, Democrat of West Virginia, said that provision of the Senate bill undermined a basic tenet of Medicare.",1
"[CLS] ""There's no reason for you to keep your skills up,"" the judge told the convicted crack cocaine kingpin. [SEP] ""There's no reason for you to keep your skills up,"" U.S. District Judge J. Frederick Motz told McGriff after he was sentenced.",1
"[CLS] At 5 p.m. EDT, Grace's center was near latitude 25.6 north, longitude 93.7 west or about 280 miles east-southeast of Corpus Christi. [SEP] At 11 a.m. EDT, Fabian's center was near latitude 18.1 north and longitude 53.2 west, or about 550 miles east of the Leewards.",0
"[CLS] Speaking for the first time since being charged with child molestation, Jackson added, ""Why not? [SEP] Michael Jackson spoke out for the first time Sunday night since the latest accusations of child molestation.",0
"[CLS] They were just making sure they dotted all the I's and crossed all the T's,"" said Schooff. [SEP] They were just making sure they dotted all the I's and crossed all the T's,"" said Blair Schoof, executive director of music for AOL Europe.",1
"[CLS] But JT was careful to clarify that it was ""not certain about the outcome of the discussion at this moment"". [SEP] ""However, we are not certain about the outcome of the discussion at this moment.""",0
[CLS] Neither Iowa State athletic director Bruce Van De Velde nor Morgan could be reached for comment. [SEP] Iowa State athletic director Bruce Van de Velde would not confirm an offer was made to Lebo.,0
"[CLS] This week's tour will take Bush to Senegal, South Africa, Botswana, Uganda and Nigeria, and is aimed at softening his warrior image at home and abroad. [SEP] In his first trip to sub-Saharan Africa as president, Mr. Bush will visit Senegal, South Africa, Botswana, Uganda and Nigeria before returning home on Saturday.",0
[CLS] The flamboyant entrepreneur flagged the plan after a meeting in London with Australian Tourism Minister Joe Hockey. [SEP] Sir Richard was speaking after a meeting in London with Australian Tourism Minister Joe Hockey.,1
"[CLS] But a senior State Department official said: ""We'll decide how to keep the proper incentives there for countries to sign and for countries that have signed to ratify."" [SEP] ""We'll decide how to keep the proper incentives there for countries to sign and for countries that have signed to ratify,"" the official said.",1
"[CLS] Five foreign embassies, including the Singapore embassy, in Bangkok were among the targets, it said. [SEP] Five foreign embassies in Bangkok, including the Singapore embassy, were among those targeted.",1
"[CLS] Wal-Mart Stores Inc., Kohl's Corp., Family Dollar Stores Inc. and Big Lots Inc. were among the merchants posting May sales that fell below Wall Street's modest expectations. [SEP] Wal- Mart, Kohl's Corp., Family Dollar Stores Inc., and Big Lots Inc. posted May sales that fell below Wall Street's modest expectations.",1
"[CLS] It is so far out in international water that the finder Odyssey Marine Exploration, of Tampa, Fla., does not have to share the wealth with any governments. [SEP] And because it is so far out in international water, salvage company Odyssey Marine Exploration doesn't have to share the wealth with coastal state governments.",1
"[CLS] Reuters witnesses said many houses had been flattened and the city squares were packed with crying children and the homeless, huddled in blankets to protect them from the cold. [SEP] Reuters witnesses said public squares were packed with crying children and people left homeless, huddled in blankets to protect them from the cold.",0
"[CLS] An airplane carrying Spanish peacekeepers back from Afghanistan crashed into a fog-shrouded mountain in Turkey and exploded Monday, killing all 75 people aboard. [SEP] A charter plane crashed in Turkey on Monday, killing all 75 people aboard, including 62 Spanish peacekeepers returning from Afghanistan, officials said.",1
"[CLS] ""The difference is just something called the tuner, which is a very small piece of equipment."" [SEP] The only difference is a tuner, a small piece of electronics.""",1
"[CLS] A top aide to state Assembly Speaker Sheldon Silver was charged Wednesday with raping an unidentified, 22-year-old female state Assembly employee. [SEP] A top aide to Assembly Speaker Sheldon Silver was arrested yesterday for allegedly raping a 22-year-old legislative staffer after a night on the town.",1
"[CLS] In Somalia, only 26% of adolescent females (aged 10-19) have heard of Aids and just 1% know how to protect themselves. [SEP] In Somalia, the report says, only 26 percent of adolescent girls have heard of AIDS and only 1 percent know how to protect themselves.",1
[CLS] Remaining shares will be held by QVC's management. [SEP] Members of the QVC management team hold the remaining shares.,1
[CLS] A navy official on the scene said divers were scanning the river bed with metal finders before rain drove them to shore. [SEP] A navy official said divers scanned the river bed with metal detectors before rain drove them to shore.,1
"[CLS] In the second quarter last year, the company experienced a net loss of $185 million, or 54 cents a share, on sales of $600 million. [SEP] The company posted a net loss of $185 million, or 54 cents per share, in the year-earlier period, it said in a statement Wednesday.",1
"[CLS] In the weeks leading up to the execution, several Florida officials received anonymous threatening letters. [SEP] Several Florida officials connected to the case have received threatening letters, accompanied by rifle bullets.",0
"[CLS] Gary Nicklaus, the 34-year-old son of Jack Nicklaus who is playing on a sponsor's exemption, birdied five of his first nine holes before faltering to a 69. [SEP] Gary Nicklaus, the 34-year-old son of the Golden Bear who is playing on a sponsor's exemption, birdied five of his first nine holes before shooting 69.",1
"[CLS] At least 154 people, most of them opposition activists or officials, were arrested across the country Monday, police spokesman Wayne Bvudzijena said in a statement. [SEP] Police spokesman Wayne Bvudzijena said in a statement that at least 154 people, most of them opposition activists or officials, were arrested across the country Monday.",1
[CLS] IBM of the US and Infineon Technologies of Germany will today announce a technological development that could threaten multi-billion dollar memory chip markets. [SEP] IBMof the US andInfineon Technologies of Germany willon Tuesdayannounce a technological development that could threaten multi-billion dollar memory chip markets.,1
[CLS] Kodak earned 85 cents per share excluding one-time items in the quarter a year earlier. [SEP] Kodak expects earnings of 5 cents to 25 cents a share in the quarter.,0
"[CLS] Songs can be burned to CDs, but the same playlist can only be burned up to five times - Apple's puts the limit at ten burns. [SEP] Tracks can be burned to CDs, but the same playlist may only be burned up to five times.",0
[CLS] A Global Crossing spokeswoman and a Pentagon spokesman declined to comment. [SEP] A Global Crossing representative had no immediate comment.,0
[CLS] There was no immediate response from North Korea or the United States. [SEP] North Korea has demanded one-to-one talks with the United States.,0
"[CLS] ""As expected, second-quarter sales were weak driven by the combination of declining retail inventories and market-share losses,"" said Robert A. Eckert, chief executive. [SEP] ""As expected, second-quarter sales were weak driven by the combination of declining retail inventories and market-share losses,"" Chief Executive Robert Eckert said in a statement.",1
"[CLS] Milberg Weiss Bershad Hynes & Lerach LLP said it filed suit in a New York court on Monday on behalf of the Southern Alaska Carpenters Pension Fund. [SEP] Milberg Weiss Bershad Hynes & Lerach filed the lawsuit, which seeks class-action status, on behalf of the Southern Alaska Carpenters Pension Fund in federal court in Manhattan.",1
[CLS] The two men were allegedly trying to engage Russian exiles in Britain in the assassination plot. [SEP] The informant alleged that the two arrested men were trying to engage Russian exiles in Britain in the conspiracy to kill Mr Putin.,1
"[CLS] Their groundbreaking contributions commercialize technologies, create jobs, improve productivity and stimulate the nation's growth and development."" [SEP] ""Their groundbreaking contributions commercialise technologies, create jobs, improve productivity and stimulate the nation's growth and development,"" it said.",1
"[CLS] Also, businesses throughout Utah are volunteering to display Amber alerts on their signs. [SEP] Other businesses are volunteering to put the alerts on their electronic signs and billboards.",1
"[CLS] ""I think it's going to be a close vote, but I think the grant proposal is going to win,"" McConnell said. [SEP] ""I think it's going to be a close vote, but I think the grant proposal's going to win,"" said Sen. Mitch McConnell, assistant majority leader.",1
"[CLS] ImClone Systems Inc. and OSI Pharmaceuticals Inc. are developing similar medications, designed to target tumor cells while sparing healthy ones. [SEP] Iressa is similar to medicines being developed by ImClone Systems Inc. and OSI Pharmaceuticals Inc., designed to precisely target tumor cells while sparing healthy ones.",1
[CLS] One of the most well studied facets of temperament is how people respond to novelty. [SEP] One of the defining and well-studied characteristics of temperament is how people react to novelty.,1
[CLS] Representatives for Puretunes could not immediately be reached for comment Wednesday. [SEP] Puretunes representatives could not be located Thursday to comment on the suit.,1
[CLS] The results will be published the July 10 issue of the journal Nature. [SEP] The results appear in Thursday’s issue of the journal Nature.,1
"[CLS] Since early May, the city has received 1,400 reports of dead blue jays and crows, Jayroe said. [SEP] Since early May, the city has received 1,400 reports, he said.",0
"[CLS] Claudette, the first hurricane of the Atlantic storm season, hit the mid-Texas coast July 15 with 85-mph wind. [SEP] Claudette, the first hurricane of the Atlantic storm season, hit the mid-Texas coast July 15, classified as a Category 1 hurricane with maximum sustained winds of 85 mph.",0
"[CLS] Two of Collins' top assistants will consult with state police during the investigation and determine if any federal laws were violated, he said Friday. [SEP] U.S. Attorney Jeffrey Collins also said two of his assistants will consult with state police during the investigation and determine if any federal laws were broken.",1
"[CLS] After a seven-day trial last year, Thompson found the monument to be an unconstitutional endorsement of religion by the state. [SEP] Last year, Thompson ruled that the monument was an unconstitutional endorsement of religion by the state.",1
"[CLS] The Centers for Medicare and Medicaid Services, the federal agency that runs Medicare, last year began a similar effort for nursing homes. [SEP] The Centers for Medicare and Medicaid launched a similar consumer tool for nursing homes last year.",1
[CLS] Half of the women were given a daily dose of the drug and half took a placebo. [SEP] Half the women received a daily tablet of the combination oestrogen plus progestin while the rest were given a placebo.,1
"[CLS] In the ensuing gun battle two Palestinian militants were killed and 17 people were wounded. [SEP] Two 15-year-olds were also killed by Israeli fire and 17 people were wounded, according to the witnesses.",0
"[CLS] Marc Garber, Whitley's attorney, had a different view. [SEP] Whitley's attorney, Marc Garber, called the ruling ""a huge victory.""",0
[CLS] Black Democratic leaders were trying to arrange a meeting with Democratic National Committee Chairman Terry McAuliffe to discuss the layoffs of 10 minority staffers at party headquarters. [SEP] Leading black Democrats in Congress and the national party are protesting the layoffs of 10 minority staffers at the party's headquarters.,0
"[CLS] The broader Standard & Poor's 500 Index .SPX was down 0.04 points, or 0 percent, at 971.52. [SEP] Standard & Poor's 500 stock index futures for June were down 2.60 points at 965.70, while Nasdaq futures were down 7.50 points at 1,183.50.",0
"[CLS] Wim Wenders directed a widely praised film of the same name, based on the sessions. [SEP] A widely praised film of the same name was directed by Wim Wenders.",0
"[CLS] Graham, a presidential candidate, was criticized by several Republicans as ''politicizing'' the report. [SEP] Graham, who co-chaired the inquiry, is a presidential candidate.",0
"[CLS] A pamphlet will be issued to the public through major hardware chains, local libraries and on the EPA Web site: www.epa.gov. [SEP] It will be distributed through major hardware store chains and local libraries and will be available on the EPA Web site: www.epa.gov.",1
"[CLS] The benchmark 10-year note US10YT=RR lost 11/32 in price, taking its yield to 3.21 percent from 3.17 percent late on Monday. [SEP] Further out the curve, the benchmark 10-year note US10YT=RR shed 18/32 in price, taking its yield to 3.24 percent from 3.17 percent.",0
"[CLS] It names Shelley, Los Angeles County Registrar of Voters Conny McCormack, and registrars in Orange and San Diego counties as defendants. [SEP] The lawsuit names Shelley, a Democrat, and registrars in Los Angeles, Orange and San Diego counties.",1
"[CLS] The Nasdaq fell about 1.3% for the month, snapping a seven-month winning streak. [SEP] The Nasdaq is down roughly 0.4 percent for the month, on track to snap a 7-month streak of gains.",1
[CLS] Texans saddled with skyrocketing homeowners premiums might finally be getting relief. [SEP] Relief is in sight for Texans saddled with skyrocketing homeowners insurance premiums.,1
"[CLS] Jackson, 45, posted a $3 million bond and returned to Las Vegas, where he is filming a music video. [SEP] After posting $3 million bail, Jackson flew to Las Vegas, where he had been working on a video.",1
"[CLS] Even without call center requests, companies using the handset option must have 95 percent of their customers using the technology by the end of 2005. [SEP] Those that choose the handset option must have 95 percent of their customers using the technology by the end of 2005.",0
"[CLS] Stewart said she intends to declare her innocence and proceed to trial if she is indicted, her lawyer said in a statement. [SEP] Stewart intends to declare her innocence if indicted and proceed to trial, her lawyer said.",1
[CLS] A senior Administration official who briefed journalists on Friday said neither Mr Bush nor National Security Adviser Condoleezza Rice read the estimate in its entirety. [SEP] The senior administration official said neither Bush nor National Security Adviser Condoleezza Rice read the entire National Intelligence Estimate.,1
[CLS] Iraq's economy was ravaged during years of U.N. sanctions over ex-president Saddam Hussein's 1990 occupation of Kuwait and by the U.S.-led war to oust him which ended in April. [SEP] Iraq's economy was shattered under former president Saddam Hussein and by the U.S.-led war to oust him which ended in April.,0
[CLS] An amendment by Rep. Ellen Tauscher of California to create a special committee to investigate Iraq intelligence failures was rejected on procedural grounds. [SEP] Her proposal to create a special committee to investigate Iraq intelligence failures was rejected on procedural grounds.,1
"[CLS] E Ink is one of several companies working to develop electronic ``paper'' for e-newspapers and e-books, and other possible applications -- even clothing with computer screens sewn into it. [SEP] E Ink is one of several groups trying to develop electronic ""paper"" for e-newspapers and e-books, and other uses - even clothing with computer screens sewn into it.",1
"[CLS] Democratic Lt. Gov. Cruz Bustamante and Republican state Sen. Tom McClintock are in different political worlds. [SEP] Democratic Lt. Gov. Cruz Bustamante was first choice of 25 percent, followed by state Sen. Tom McClintock with 18 percent.",0
"[CLS] Byrd, speaking from the Senate floor, said he questioned ""the motives of a deskbound president who assumes the garb of a warrior for purposes of a speech."" [SEP] ""But I do question the motives of a desk-bound president who assumes the garb of a warrior for the purposes of a speech.""",0
"[CLS] After protesters rushed the stage and twice cut power to the microphone, Hedges drew the speech to an early close. [SEP] After protesters rushed the stage and twice cut power to the microphone, Hedges cut his speech short.",1
"[CLS] On Friday, the Food and Drug Administration approved the use of silicone breast implants with conditions. [SEP] The drug was approved for use Friday by the Food and Drug Administration.",0
"[CLS] A prosecutor says Dorchester County parents were responsible for the death of their a 6-year-old autistic son, whose body was found in a pond near the family home. [SEP] St George A prosecutor says a Dorchester County couple was responsible for the death of their 6-year-old autistic son whose body was found in a pond near the family home.",1
[CLS] Tehran has made clear it will only sign the Additional Protocol introducing such inspections if a ban on the import of civilian Western nuclear technology is lifted. [SEP] Tehran has made it clear it will only sign the protocol if a ban on imports of peaceful Western nuclear technology is lifted.,1
"[CLS] Then, suddenly, the ONS reported a fresh 0.6 per cent slump in manufacturing output. [SEP] The ONS this week reported a surprise 0.6 per cent fall in manufacturing output in August.",1
"[CLS] The memo on protecting sales of Windows and other desktop software mentioned Linux, a still small but emerging software competitor that is not owned by any specific company. [SEP] The memo specifically mentioned Linux, a still small but emerging software competitor that is not owned by any specific company.",1
"[CLS] She said he persisted and she eventually allowed him to fix her bike while she sat in the front seat of his car. [SEP] She said she eventually allowed him to fix her bike while she sat in his car, and they chatted.",0
"[CLS] The Dodgers won their sixth consecutive game their longest win streak since 2001 as they edged Colorado, 3-2, Wednesday in front of a crowd of 25,332 at Dodger Stadium. [SEP] The Dodgers won their sixth consecutive game and seventh in their last nine as they beat Colorado 3-2 on Wednesday in front of a crowd of 25,332 at Dodger Stadium.",0
[CLS] The two Democrats on the five-member FCC held a press conference to sway opinion against Powell and the two other Republicans on the panel. [SEP] The two Democrats on the five-member FCC panel held a news conference to sway opinion against Powell.,0
"[CLS] And Alabama Chief Justice Roy Moore, who installed the monument in the courthouse two years ago, said he will fight to keep his job. [SEP] It was the culmination of a row caused by Alabama Chief Justice Roy Moore, who installed the 2400kg monument in the Alabama Judicial Building in 2001.",0
"[CLS] The yield fell 2 basis points to 1.41 percent, after reaching 1.4 percent on May 8, the lowest since March 12. [SEP] The yield fell 7 basis points to 3.61 percent, the lowest since March 12 and within 7 basis points of a 45-year low.",0
"[CLS] Coca-Cola said it expected its write-down to cut a quarter of a penny per share from second-quarter earnings. [SEP] The write-down will cut a quarter of a penny per share from second-quarter earnings, according to Coca-Cola.",1
"[CLS] As a teen, he stabbed a 6-year-old boy, nearly killing him, for no apparent reason. [SEP] He also told investigators that when he was in his mid-teens, he stabbed a 6-year-old boy for no apparent reason.",1
"[CLS] Intel Corp. unveiled Wednesday its next generation processor for cellular phones, personal digital assistants and other wireless devices. [SEP] Intel on Wednesday unveiled its next-generation processor for cell phones, PDAs, and other wireless devices.",1
[CLS] The Ministry of Defence is facing a 20m compensation claim from hundreds of Kenyan women who claim they were raped by British soldiers. [SEP] Hundreds of Kenyan women claiming they were attacked and raped by British soldiers were granted government legal aid Wednesday to pursue their case against the Ministry of Defense.,1
"[CLS] An officer in the People's Liberation Army selected from a pool of 14, Lt-Col Yang is the son of a teacher and an official at an agricultural firm. [SEP] A lieutenant colonel in the People's Liberation Army, Yang is the son of a teacher and an official at an agricultural firm.",1
"[CLS] Microsoft presented several options at the meeting, the consortium said in the statement. [SEP] Microsoft officials presented ""several options"" it is considering, the W3C posting said.",1
"[CLS] The euro was at 1.5276 versus the Swiss franc , up 0.2 percent on the session, after hitting its highest since mid-2001 around 1.5292 earlier in the session. [SEP] The euro was steady versus the Swiss franc after hitting its highest since mid-2001 of 1.5261 earlier in the session.",0
"[CLS] ""A more favorable job market was a major factor in the turnaround,"" said Lynn Franco, Director of the Conference Board Consumer Research Center. [SEP] An improving job market was a ""major factor,"" said Lynn Franco, director of the board's consumer research center.",1
"[CLS] The answer is clearly yes,"" said Dr. Larry Norton, deputy physician-in- chief for breast cancer programs at Memorial Sloan-Kettering Cancer Center. [SEP] The answer is clearly yes,"" said Dr. Larry Norton, deputy physician-in-chief for breast-cancer programs at Memorial Sloan-Kettering Cancer Center in New York City.",1
"[CLS] ""If we don't march into Tehran, I think we will be in pretty good shape,"" he said. [SEP] ""As long as we don't march on Tehran, I think we are going to be in pretty good shape,"" he said.",1
"[CLS] So far, however, only four companies have licensed the protocols, according to the report to the judge yesterday. [SEP] So far, only four companies have licensed Microsoft's communications protocols: EMC, Network Appliance, VeriSign and Starbak Communications, the report noted.",1
"[CLS] North American markets grabbed early gains Monday morning, as earnings season begins to slow and economic indicators take the spotlight. [SEP] North American futures pointed to a strong start to the first trading session of the week Monday, as earnings season slows and economic indicators take the spotlight.",1
"[CLS] A prosecutor said investigators were searching his home in Muenster in the presence of his wife when news of his death arrived. [SEP] Investigators were searching his home in Muenster in the presence of his wife when news of his death came, prosecutor Wolfgang Schweer said.",1
"[CLS] The Episcopal Church ''is alienating itself from the Anglican Communion,'' said the Very Rev. Peter Karanja, provost of the All Saints Cathedral, in Nairobi. [SEP] In Nairobi, the provost of All Saints Cathedral, the Very Reverend Peter Karanja, said the US Episcopal Church was alienating itself from the Anglican Communion.",1
[CLS] Water samples are being tested in a state lab to determine what caused the reaction. [SEP] Water samples are being sent to the state health department for analysis.,1
"[CLS] Gold's rise pulled other precious metals higher, shunting silver to $4.81/83 an ounce from $4.77/79 last quoted in New York. [SEP] Gold's bounce pulled other precious metals higher, sending silver to $4.83/85 an ounce from $4.80/82 last quoted in New York.",0
[CLS] His decision was delayed by concerns over the budget process in Washington and the war in Iraq. [SEP] Daniels told the Star April 20 he was holding back because of concerns over the budget process in Washington and the war in Iraq.,1
"[CLS] Cadbury Schweppes plc plans to cut 5500 jobs and shut factories after a 4.9 billion ($A11.9 billion) acquisition spree over the past three years inflated costs. [SEP] Cadbury Schweppes has unveiled plans to slash 5,500 jobs and 20 percent of its factories over four years to cut costs brought about by an acquisition spree.",1
"[CLS] About 1,500 police will be deployed for the visit. [SEP] Around 1,500 police are to be deployed at Niigata for the ferry's visit.",1
"[CLS] ""This blackout was largely preventable,"" U.S. Energy Secretary Spencer Abraham said at a briefing on the report. [SEP] ""This blackout was largely preventable,"" said Spencer Abraham, US energy secretary.",1
[CLS] The decision was among the most significant steps toward deregulation undertaken during the Bush administration. [SEP] The decision is among the far-reaching deregulatory actions made during the Bush administration.,1
"[CLS] The loonie, meanwhile, continued to slip in early trading Friday. [SEP] The loonie, meanwhile, was on the rise again early Thursday.",0
"[CLS] ""He did a bad job going up there,"" Mr. Villalona said. [SEP] Villalona put it more bluntly: ``He did a bad job going up there,'' he said.",1
"[CLS] At 8 a.m. Friday, San Joaquin County Sheriff's deputies found the body of Adan Avalos, 37. [SEP] San Joaquin County sheriff's deputies found 37-year-old Adan Avalos of Riverbank shot to death inside the SUV.",0
"[CLS] About 1,500 firefighters here and north of the neighboring city of Rancho Cucamonga battled flames with helicopters, air tankers and bulldozers. [SEP] About 1500 firefighters in Fontana and the neighbouring city of Rancho Cucamonga battled flames with helicopters, air tankers and bulldozers.",1
"[CLS] Intel was disappointed and assessing its ""options in the event Mr. Hamidi resumes his spamming activity against Intel,"" spokesman Chuck Mulloy said. [SEP] Intel spokesman Chuck Mulloy said the company was disappointed and assessing its ""options in the event Mr. Hamidi resumes his spamming activity against Intel.""",1
"[CLS] Prof Sally Baldwin, 63, from York, fell into a cavity which opened up when the structure collapsed at Tiburtina station, Italian railway officials said. [SEP] Sally Baldwin, from York, was killed instantly when a walkway collapsed and she fell into the machinery at Tiburtina station.",0
"[CLS] They said the child was taken to Nassau County Medical Center for observation. [SEP] The boy was taken to Nassau University Medical Center, where staff said he was ""doing okay.""",0
"[CLS] Full classes of 48 each are booked through the end of next month, he said, and the agency plans to double its classes in January. [SEP] Full classes of 48 are booked through September, he said, and the Transportation Security Administration plans to double its classes in January.",1
"[CLS] The researchers found only empty cavities and scar tissue where the tumors had been. [SEP] No tumors were detected; rather, empty cavities and scar tissue were found in their place.",1
"[CLS] While it was being called mandatory, Dupont said authorities were not forcing people from their homes. [SEP] It was called mandatory, but Dupont said authorities did not force people to leave.",1
"[CLS] Hampton Township is a few miles northeast of Bay City, about 100 miles away. [SEP] Hampton Township is located a few kilometers northeast of Bay City, near Michigan's Thumb.",1
"[CLS] The woman was hospitalized June 15, Kansas health officials said. [SEP] Missouri health officials said he had not been hospitalized and is recovering.",0
"[CLS] Its former chief Mickey Robinson was fired for cause when he left in September, the company said. [SEP] Chief Executive Mickey Robinson was fired for cause in September, the company said last month.",1
"[CLS] The dividend, the company's second this calendar year, is payable Nov. 7 to shareholders of record at the close of business Oct. 17. [SEP] In a statement, Microsoft said the dividend is payable Nov. 7 to shareholders of record on Oct. 17.",1
[CLS] Some Boston managers are concerned that banning smoking will create safety hazards as groups of smokers huddle outside bars and nightclubs. [SEP] Some Boston bar managers said they worry that banning smoking will create a hazard as groups of smokers huddle outside on sidewalks and in parking lots to smoke.,1
"[CLS] They include Ask Jeeves Inc., Global Crossing, Aether Systems, Clarent, Copper Mountain Networks and VA Linux, now VA Software. [SEP] They included Global Crossing, Akamai Technologies, Ask Jeeves, Copper Mountain Networks, Etoys and VA Linux.",1
[CLS] Pines said he would convene the relevant party bodies within 10 days to discuss whether new elections would be held or whether a temporary leader would be appointed. [SEP] Mitzna and party secretary Ophir Pines agreed to convene party organizations within 10 days to discuss whether new primaries would be held or a temporary leader appointed.,0
"[CLS] The Standard & Poor's 500 Index .SPX slipped 11.83 points, or 1.20 percent, to 975.93. [SEP] The tech-laced Nasdaq Composite Index gained 2.90 points, or 0.18 percent, to 1,606.87.",0
[CLS] Russ Britt is the Los Angeles Bureau Chief for CBS.MarketWatch.com. [SEP] Emily Church is London bureau chief of CBS.MarketWatch.com.,0
"[CLS] But Cruz resembled a police sketch of the suspect and had injuries consistent with what police expected from the struggle he had with the girl's mother, Lansdowne said. [SEP] Cruz looked like a police sketch of the suspect and had injuries consistent with what police expected from the struggle he had with Jennette's mother, Chief William Lansdowne said.",1
"[CLS] However, in the New Jersey case, a panel of the U.S. Court of Appeals for the 3rd Circuit upheld the government by a 2-1 vote. [SEP] Though a federal judge in New Jersey agreed, a panel of the U.S. Court of Appeals for the 3rd Circuit disagreed.",0
"[CLS] Through Thursday, Oracle said 34.75 million PeopleSoft shares had been tendered. [SEP] Some 34.7 million shares have been tendered, Oracle said in a statement.",1
"[CLS] The civilian unemployment rate improved marginally last month -- slipping to 6.1 percent -- even as companies slashed payrolls by 93,000. [SEP] The civilian unemployment rate improved marginally last month _ sliding down to 6.1 percent _ as companies slashed payrolls by 93,000 amid continuing mixed signals about the nation's economic health.",0
"[CLS] Amrozi said Jews and the US and its allies had evil plans to colonise countries like Indonesia. [SEP] Jews, Americans and their allies had ""evil"" plans to colonise nations like Indonesia, Amrozi said.",1
