Source,Summary
"[CLS] He admits he occasionally lived the life of a playboy: smoking pot, chasing women and living fast and loose. [SEP] Schwarzenegger has admitted to occasionally living the life of a playboy: smoking pot, chasing women and living fast and loose.",1
"[CLS] ""Our goals is not to go out and start suing companies,"" McBride said. [SEP] As we go down the licensing path, our goal is not to start suing companies,"" McBride said.",0
"[CLS] Wal-Mart, the nation's largest private employer, has expanded its antidiscrimination policy to protect gay and lesbian employees, company officials said Tuesday. [SEP] Wal-Mart Stores Inc., the nation's largest private employer, will now include gays and lesbians in its anti-discrimination policy, company officials said Wednesday.",1
[CLS] He also noted Tom Siebel had turned in 26 million stock options valued at more than $50-million (U.S.) earlier this year. [SEP] He also said that Tom Siebel had turned in 26 million stock options with a value of $54 million to $56 million earlier this year.,1
"[CLS] HP's shipments increased 48 percent year-over-year, compared to an increase of 31 percent for Dell. [SEP] HPs shipments increased 48 per cent year-on-year, compared to an increase of 31 per cent for Dell.",1
"[CLS] The news comes after Drax's American owner, AES Corp. AES.N , last week walked away from the plant after banks and bondholders refused to accept its restructuring offer. [SEP] Last week its American owners, AES Corp, walked away from the plant after banks and bondholders refused to accept its financial restructuring offer.",1
"[CLS] Hoffa, 62, vanished on the afternoon of July 30, 1975, from a Bloomfield Township parking lot in Oakland County, about 25 miles north of Detroit. [SEP] Hoffa, 62, vanished on the afternoon of July 30, 1975, from a parking lot in a Detroit suburb in Oakland County.",1
[CLS] The telephone survey had a margin of error of 2 percentage points. [SEP] The poll conducted between Oct. 24 and Nov. 2 had a margin of error of 2 percentage points.,1
"[CLS] About 25 governments have signed in the last four months, about half of those in the last three weeks. [SEP] According to the State Department list, about 25 nations have signed bilateral agreements in the past four months, about half in the past three weeks.",1
[CLS] She was the only woman in her unit and a member of Teamsters Local 995. [SEP] She was the only woman employed as a warehouse worker and heavy equipment operator and the only woman in her Teamsters local.,1
"[CLS] Woodley, who underwent a liver transplant in 1992, died of liver and kidney failure. [SEP] Mr. Woodley died Sunday at age 44 of liver and kidney failure in his native Shreveport, La.",0
"[CLS] Pressed for details, Mr Warner said: ""All six of them are dead, we were told by Harold and his group"". [SEP] ""All six of them are dead, we were told by Harold and his group,"" Warner said.",1
"[CLS] Under the legislation, a physician who performs the procedure could face up to two years in prison. [SEP] Physicians who perform the procedure would face up to two years in prison, under the bill.",1
"[CLS] Yesterday's ruling is a great first step toward better coverage for poor Maine residents, he said, but there is more to be done. [SEP] He said the court's ruling was a great first step toward better coverage for poor Maine residents, but that there was more to be done.",1
"[CLS] Marisa Baldeo stated, however, the authority's official uniform policy says ""they are not supposed to wear anything on their heads but a NYC transit depot logo cap. [SEP] ""As of now, they are not supposed to wear anything on their heads but a NYC transit depot logo cap,"" Baldeo said.",1
"[CLS] ""At least two of them were supposed to be in positions of leadership for the younger boys. [SEP] ""At least two of [the suspects] were supposed to be in positions of leadership,"" he said.",1
"[CLS] Palm expects to move Handspring's employees to Palm Solutions headquarters in Milpitas, Calif. [SEP] Handspring employees are expected to move to Palm Solutions Group headquarters in Milpitas, Calif.",1
"[CLS] The bureau also failed to pursue other leads, including a local imam who dealt with several key 9-11 figures. [SEP] The FBI also failed to pursue other leads, including a San Diego imam who dealt with several 9/11 figures, it adds.",1
"[CLS] Bethany Hamilton remained in stable condition Saturday after the attack Friday morning. [SEP] Bethany, who remained in stable condition after the attack Friday morning, talked of the attack Saturday.",0
"[CLS] A woman was listed in good condition at Memorial's HealthPark campus, he said. [SEP] His injured co-worker, a woman, was hospitalized as well but listed in good condition, Reichert said.",0
"[CLS] Shares of Pleasanton-based PeopleSoft rose 4 cents, to $16.96, in Monday trading on the Nasdaq Stock Market. [SEP] PeopleSoft shares were up 4 cents at $16.96 in late morning trade on the Nasdaq.",1
"[CLS] Westfield, which owns Galleria in Morley, also will continue discussions about the other co-owned centres such as Knox City in Melbourne, half-owned by Deutsche Bank. [SEP] Westfield also will continue discussions over the other co-owned centres, such as Knox City in Melbourne, where Deutsche Bank owns a 50 per cent stake.",1
"[CLS] CS's other main division, Financial Services, made a 666 million franc net profit, six percent below the prior quarter. [SEP] CS Financial Services made a 666 million franc net profit, six percent less than in the fourth quarter of last year.",1
"[CLS] He is accused of obstructing justice, witness tampering and destroying evidence. [SEP] Quattrone, 47, is charged with obstruction of justice and witness tampering.",0
"[CLS] Microsoft this week released a critical update to fix a bug with its newly released Office 2003 suite. [SEP] Microsoft has released a critical update for its newly released office suite, Office 2003.",1
"[CLS] If convicted, they face up to five years in prison and a $250,000 fine on each of the 11 counts. [SEP] If convicted, each faces up to five years in prison and a fine of $250,000 or more based on the amount of gains involved.",0
"[CLS] Hispanics, the fastest growing ethnic group in the US, have overtaken blacks to become the largest minority in the US, according to newly released government figures. [SEP] Hispanics have officially overtaken African Americans as the largest minority group in the US, according to a report released by the US Census Bureau.",0
"[CLS] Captain Robert Ramsey of the US 1st Armoured Division said a truck had exploded outside the building about 11am, and that one of the compound's outer walls had collapsed. [SEP] Captain Robert Ramsey of US 1St Armored Division said a truck had exploded outside the building at around 11 am.",0
"[CLS] The book, called ""Lies and the Lying Liars Who Tell Them: A Fair and Balanced Look at the Right,"" hits stores this weekend. [SEP] Fox was seeking an injunction to halt distribution of ""Lies and the Lying Liars Who Tell Them: A Fair and Balanced Look at the Right.""",0
[CLS] Gillespie sent a letter to CBS President Leslie Moonves asking for a historical review or a disclaimer. [SEP] Republican National Committee Chairman Ed Gillespie issued a letter Friday to CBS Television President Leslie Moonves.,0
"[CLS] Those conversations had not taken place as of Tuesday night, according to an Oracle spokeswoman. [SEP] Those talks have not taken place, according to an Oracle spokeswoman.",1
"[CLS] Reacting to Thompson's attack, Ed Skyler, a spokesman for Bloomberg, said the controller's statements, ""while noteworthy for their sensationalism, bear no relation to the facts."" [SEP] Responding, Edward Skyler, a spokesman for the mayor, said later: ""The comptroller's statements, while noteworthy for their sensationalism, bear no relation to the facts.",1
"[CLS] Kerr, who won three championships with the Chicago Bulls in the 90's and one with the Spurs in 1999, finished with 12 points, 3 assists and 2 rebounds. [SEP] Kerr, who won three NBA titles with Chicago and one with the Spurs in 1999, finished with 12 points, three assists and two rebounds.",1
"[CLS] A summary of his remarks says: all the group's savings have been lost to raids and arrests, and JI is totally dependent on al-Qaeda for money. [SEP] In addition, Hambali laments, ""all the group's savings have been lost to raids and arrests,"" and ""JI is now totally dependent on al-Qaeda for money.""",1
"[CLS] Xcel shares were up 20 cents, to close at $14.10 Wednesday on the New York Stock Exchange. [SEP] Following the news, shares of the power company climbed 20 cents to close at $14.10.",0
"[CLS] Volume was moderate at 827.68 million shares, up from 798.95 million at the same point Tuesday. [SEP] Volume came to 439.66 million shares, below 450.39 million at the same point Wednesday.",0
"[CLS] ""The death of al-Ghozi signals that terrorists will never get far in the Philippines,"" Arroyo said in a statement on Monday. [SEP] ""The death of Ghozi signals that terrorists will never get far in the Philippines,"" President Gloria Arroyo said.",1
"[CLS] If found guilty, Samudra could be sentenced to death under anti-terror laws passed soon after the bombings. [SEP] If found guilty, he could be executed under anti-terror laws passed in the weeks after the bombings.",1
"[CLS] Two weeks later on New Year's night, Nikia Shanell Kilpatrick was discovered bound and strangled in her apartment. [SEP] On Jan. 1, Nikia Shanell Kilpatrick, who was pregnant, was found bound and strangled in her apartment.",0
[CLS] Tamil parties blame the Liberation Tigers of Tamil Eelam (LTTE) for these killings. [SEP] The government wanted to revive talks with the Liberation Tigers of Tamil Eelam (LTTE) to discuss the interim structure.,0
"[CLS] Nine seconds later, it broke the sound barrier and continued its steep powered ascent. [SEP] Nine seconds later, SpaceShipOne broke the sound barrier, the company said.",0
"[CLS] If you're over here thinking this problem has been blown out of proportion by the media, you are wrong. [SEP] ""If you think this problem has been blown out of proportion by the media, you are wrong.""",1
"[CLS] Witnesses from Malaysia will testify Thursday in the treason trial of cleric Abu Bakar Bashir, said to be the leader of terrorist group Jemaah Islamiyah. [SEP] The secrecy surrounding terrorist group Jemaah Islamiyah was again smashed when witnesses from Malaysia testified in the treason trial of Abu Bakar Bashir.",0
"[CLS] Intelligence officials in Washington warned lawmakers a week ago to expect a terrorist attack in Saudi Arabia, it was reported today. [SEP] Intelligence officials told key senators a week ago to expect a terrorist attack in Saudi Arabia, Sen. Pat Roberts (R-Kan.) said yesterday.",1
"[CLS] The chain operates more than 3,400 stores, and has annual revenue of about $15.8 billion. [SEP] The chain, which has been under new management since late 1999, has more than 3,400 stores and $15.8 billion in annual revenue.",0
"[CLS] One of the Oregon species was acclimated to a temperature of 65, but survived until the aquarium temperature reached 87. [SEP] One of the Oregon species was acclimated to a temperature of 65 (18.33 Celsius), but survived until the aquarium temperature reached 87 (30.56 Celsius).",1
"[CLS] The Sars illness, wars in Iraq and Afghanistan, and economic uncertainty in Europe and the US have depressed air travel. [SEP] The outbreak of severe acute respiratory syndrome, wars in Iraq and Afghanistan and economic uncertainty in Europe and America have depressed air travel.",1
"[CLS] A grassy field and asphalt island, topped with an ATM, sit where Orville Wright once developed a split airplane wing, tinkered with cars and even built toys. [SEP] Orville Wright's laboratory was once there - where he developed a split airplane wing, tinkered with cars and even built toys.",1
"[CLS] The crates are full of hardback copies of ""Harry Potter and the Order of the Phoenix."" [SEP] On June 4, Amazon said it had received orders for over 1 million copies of ""Harry Potter and the Order of the Phoenix.""",0
"[CLS] A key to that effort was the company's introduction of a 10-year, 100,000-mile warranty, meant to reassure buyers that they could trust the Korean company. [SEP] Mr. O'Neill had a solution: a 10-year, 100,000-mile warranty, meant to reassure buyers that they could trust Hyundai.",1
"[CLS] We're electing a president of the United States, not a staff."" [SEP] ""We are electing a president of the United States, not a staff,"" Kerry said.",1
"[CLS] The attack by the three militant groups took place here at Erez, the main border crossing between Israel and Gaza. [SEP] The attack took place under cover of fog at the Erez crossing on the border between Israel and the Gaza Strip.",1
"[CLS] ""From Justin to Kelly,"" starring ""American Idol"" winner Kelly Clarkson and runner-up Justin Guarini, opened at No. 11 with only $2.9 million. [SEP] From Justin to Kelly, a romance starring American Idol winner Kelly Clarkson and runnerup Justin Guarini, opened at No. 11 with $2.9-million.",1
"[CLS] Consumers would still have to get a descrambling security card from their cable operator to plug into the set. [SEP] To watch pay television, consumers would insert into the set a security card provided by their cable service.",1
[CLS] Snow made his comments to Reuters on Friday but they were embargoed until Tuesday. [SEP] Snow's interview was conducted on Friday but embargoed until Tuesday.,1
"[CLS] In afternoon trading in Europe, France's CAC-40 rose 1.5 percent, Britain's FTSE 100 gained 0.3 percent and Germany's DAX index advanced 1.2 percent. [SEP] In afternoon trading in Europe, France's CAC-40 advanced and Britain's FTSE 100 each gained 0.7 percent, while Germany's DAX index rose 0.6 percent.",1
"[CLS] Altria shares fell 2.2 percent or 96 cents to $42.72 and were the Dow's biggest percentage loser. [SEP] Its shares fell $9.61 to $50.26, ranking as the NYSE's most-active issue and its biggest percentage loser.",1
[CLS] There are 103 Democrats in the Assembly and 47 Republicans. [SEP] Democrats dominate the Assembly while Republicans control the Senate.,0
"[CLS] American has laid off 6,500 of its Missouri employees since Dec. 31, according to Driskill. [SEP] Since October 2001, American has laid off 6,149 flight attendants, according to George Price, a union spokesman.",1
"[CLS] If the MTA's appeal to a higher court is successful, the $2 bus and subway base fare won't be rolled back. [SEP] If the MTA's appeal is successful, the $2 bus and subway base fare won't change.",1
"[CLS] Currently, about 37,000 U.S. troops are stationed in South Korea. [SEP] There are 100,000 U.S. troops in Asia, most of them in South Korea and Japan.",0
"[CLS] The ADRs fell 10 cents to $28.95 at 10:06 a.m. in New York Stock Exchange composite trading today. [SEP] Shares of Fox Entertainment Group Inc., News Corp.'s U.S. media and entertainment arm, fell 45 cents to $26.85 in New York Stock Exchange composite trading.",0
"[CLS] ""Tomorrow at the Mission Inn, I have the opportunity to congratulate the governor-elect of the great state of California. [SEP] ""I have the opportunity to congratulate the governor-elect of the great state of California, and I'm looking forward to it.""",0
"[CLS] The company said that with proper funding, ABthrax could be available for emergency use as early as the end of 2004. [SEP] Human Genome said ABthrax could be available for emergency use as early as the end of 2004.",1
"[CLS] Chaudhry was released 56 days later and the Fiji military installed an all-indigenous government led by Qarase, who won democratic elections in September 2001. [SEP] The Fijian military installed an all-indigenous government led by Mr Qarase, who won democratic elections in September 2001.",0
"[CLS] When fully operational, the facility is expected to employ up to 1,000 people. [SEP] The plant would employ 1,000 people when fully built out, the company said.",1
[CLS] A postal distribution center where four anthrax-laced letters passed through two years ago was fumigated with chlorine dioxide gas as crews wound up the decontamination process this weekend. [SEP] Workers cleaning up a postal distribution center where four letters laced with anthrax had passed through two years ago planned to complete the fumigation operation early Sunday.,1
"[CLS] Dr. William Winkenwerder, assistant secretary of Defense for health affairs, said the vaccine poses little danger. [SEP] ""We stand behind this program,"" said Dr. William Winkenwerder, assistant secretary of defense for health affairs.",0
"[CLS] The company posted a profit of $54.3 million, or 22 cents per share, in the year-ago period. [SEP] That was up from the year-ago quarter, when the company earned $54.3 million, or 22 cents a share.",1
"[CLS] He was sent to Larned State Hospital, where he was evaluated and treated. [SEP] He ordered him sent to the Larned State Security Hospital for continued evaluation and treatment.",1
"[CLS] Since last April, scientists have learned how acrylamide is formed. [SEP] Scientists are working to determine how exactly how acrylamide is formed in food.",1
"[CLS] Mizuho's (JP:8411: news, chart, profile) shares closed up 3,500 yen, or 4.8 percent, to 76,800 yen. [SEP] Mitsubishi Tokyo Financial (JP:8306: news, chart, profile) lost 2.6 percent to 444,000 yen.",0
"[CLS] Drinking more coffee may reduce the risk of developing the most common form of diabetes, a study has found. [SEP] Drinking caffeinated coffee, you see, may significantly reduce your risk of type 2 diabetes, the most common form of the disease.",1
"[CLS] On average the students suffered at least one of the 13 symptoms between three and 11 times in the last year. [SEP] Based on having at least one of these symptoms, most students were hung over between three and 11 times in the past year.",1
[CLS] The survey that found it covered only a narrow slice of the sky. [SEP] The survey which uncovered the star only covered a narrow slice of the sky.,1
"[CLS] Committee approval, expected today, would set the stage for debate on the Senate floor beginning Monday. [SEP] That would clear the way for debate in the full Senate beginning on Monday.",1
[CLS] A Stage 1 episode is declared when ozone levels reach 0.20 parts per million. [SEP] The federal standard for ozone is 0.12 parts per million.,0
[CLS] Chi-Chi's has agreed to keep the restaurant closed until Jan. 2 - two months after it voluntarily closed following initial reports of the disease. [SEP] Chi-Chi's has agreed to keep the restaurant closed until Jan. 2 -- two months after it voluntarily closed when the disease was first reported.,1
[CLS] He said the problem needs to be corrected before the space shuttle fleet is cleared to fly again. [SEP] He said the prob lem needs to be corrected before the space shuttle fleet flies again.,1
"[CLS] PC-related products were the strongest sector in July, with microprocessors up 5.6% and DRAMs up 8.2% from June, the industry group said. [SEP] PC-related products were the strongest sellers, with microprocessors up 5.6 percent and DRAMs up 8.2 percent, the SIA said.",1
"[CLS] ""The accuser arrived at the hospital wearing yellow knit panties - with someone else's semen and sperm in them, not that of Mr. Bryant,"" Mackey hammered triumphantly. [SEP] ""The accuser arrived at the hospital wearing panties with someone else's semen and sperm in them, not that of Mr. Bryant, correct?""",1
[CLS] Yale spokesman Tom Conroy said the university was prepared to keep the campus running with temporary workers and managers doing extra work. [SEP] Yale spokesman Tom Conroy said the university planned to keep the campus running with managers and temporary workers performing union workers' jobs.,1
[CLS] Atlanta's Hartsfield International Airport will test a nationwide security system that will collect fingerprints and take photographs of millions of foreign visitors each year. [SEP] Atlanta's Hartsfield International Airport will be the testing site next month for a nationwide security system that will collect fingerprints and take photographs of millions of foreign visitors each year.,1
"[CLS] Two Americans killed in a recent ambush in Afghanistan were contract employees of the CIA, the agency said Tuesday. [SEP] Two CIA operatives have been killed in an ambush in Afghanistan, the CIA said yesterday.",1
"[CLS] But with the PM due to leave tomorrow afternoon for personal reasons there was a risk he might not be present when the final decision was made. [SEP] But with the Prime Minister due to leave tomorrow, a day early, he may not be present when the final decision is made.",1
"[CLS] GALLOWAY TOWNSHIP, N.J. Annika Sorenstam drew the crowds, Michelle Wie got the publicity but Angela Stanford took her first LPGA victory. [SEP] GALLOWAY TOWNSHIP, N.J. >> Annika Sorenstam and Michelle Wie drew the crowds, but Angela Stanford took her first LPGA victory.",1
"[CLS] If Shelley certifies enough are valid, the lieutenant governor must call an election within 60 to 80 days, setting the state into uncharted political waters. [SEP] If the Democrat certifies that there are enough valid signatures, the lieutenant governor must call an election within 60 to 80 days.",0
"[CLS] The consensus estimate of analysts polled by Thomson First Call called for a profit of $1.70 per share. [SEP] Analysts polled by Reuters Research, a unit of Reuters Group Plc, on average forecast profit of $1.69 per share.",1
[CLS] Friends of Animals president Priscilla Feral said she would spend the weekend considering the possibility of further legal action. [SEP] Friends of Animals president Priscilla Feral said she is considering the possibility of further legal action but declined to elaborate.,0
"[CLS] Without going into specifics, Oracle managers also indicated PeopleSoft's roughly 8,000 workers could expect mass layoffs. [SEP] Oracle managers also indicated PeopleSoft's roughly 8,000 workers could expect mass layoffs, though they did not get into specifics.",1
"[CLS] Trans fats are created when hydrogen is added to vegetable oil, solidifying it and increasing the shelf life of certain food products. [SEP] Trans fats are created when vegetable oil has been partially hydrogenated, solidifying it and increasing the shelf life of certain products.",1
"[CLS] Analysts had expected 53 cents a share, according to research firm Thomson First Call. [SEP] Home Depot is expected to report earnings per share of 46 cents for the third quarter, according to Thomson First Call.",0
"[CLS] ""Accordingly, there needs to be more on the horizon than simply winning a war against terrorism. [SEP] ""There must be more on the horizon than simply winning a war against terrorism,"" namely, a ""promise of a better and fairer world.""",0
[CLS] Argentine Guillermo Coria and Netherlander Martin Verkerk are in the other half. [SEP] The other semifinal between Guillermo Coria of Argentina and Martin Verkerk of the Netherlands is also compelling.,0
"[CLS] The King of Prussia-based company could liquidate the other two chains if it cannot find a buyer by then, the company said. [SEP] The company, based in King of Prussia near Philadelphia, said it could liquidate the other two chains if it cannot find a buyer for them.",1
"[CLS] Yesterday, Mr. Cuomo's lawyer, Harriet Newman Cohen, read a statement over the phone: ""Mr. Cuomo was betrayed and saddened by his wife's conduct during their marriage. [SEP] Cuomo's lawyer, Harriet Newman Cohen, said in a statement that he ""was betrayed and saddened by his wife's conduct during their marriage.""",1
"[CLS] ""We are expending all available resources toward the investigation,"" said Assistant U.S. Attorney Todd Greenberg, a counterterrorism prosecutor in Seattle. [SEP] ""We are aware of the situation,"" said Assistant US Attorney Todd Greenberg, a counter-terrorism prosecutor in Seattle.",0
"[CLS] The only other JI member to reveal similar information is Omar al Faruq, now held at a secret location by the United States. [SEP] The only other JI member to reveal similar information is Omar al Faruq, now held by the United States at a secret location.",1
"[CLS] They varied greatly, ranging from one per cent or two per cent to 36 per cent for a speciality US brand called American Spirit. [SEP] The results ranged from 1 per cent or 2 per cent to 36 per cent for a speciality brand called American Spirit.",1
"[CLS] Her amendment would have changed the bill by keeping with current Texas law, which gives school districts the option to hold a moment of silence and recite the pledge. [SEP] The legislation would replace the current Texas law, which gives school districts the option of holding a period of silence and reciting the pledge.",0
"[CLS] In early U.S. trade, the euro was down 1.06 percent at $1.1607 <EUR=>. [SEP] In late afternoon trade in New York, the euro was down 0.83 percent against the dollar at $1.1633 <EUR=>.",0
"[CLS] Halliburton on Tuesday reiterated its contention that KBR had ""delivered fuel to Iraq at the best value, the best price and the best terms"". [SEP] ""We believe KBR delivered fuel to Iraq at the best value, the best price and the best terms,"" Halliburton spokeswoman Wendy Hall said.",1
"[CLS] It decided instead to issue them before the stock market opened Monday after the downgrade of its debt late Friday by Moody's, the credit rating agency. [SEP] It decided instead to issue them before the stock market opened Monday to counteract the downgrade of its debt late Friday by Moody's to one step above junk status.",0
"[CLS] In a not-too-subtle swipe at Dean, he predicted Americans would not elect a Democrat ""who sounds an uncertain trumpet in these dangerous times."" [SEP] They will not elect as president a Democrat who sounds an uncertain trumpet in these dangerous times.""",0
"[CLS] Toll, Australia's second-largest transport company, last week offered NZ75 a share for Tranz Rail. [SEP] Toll last week offered to buy the company for NZ75c a share, or $NZ158 million.",1
"[CLS] An outspoken opponent of terrorism, Said's key political allies were Palestinian intellectuals and civic leaders outside the Arafat-dominated PLO and Palestinian Authority. [SEP] An outspoken opponent of terrorism, Professor Said's principal political allies were among the Palestinian intellectuals and civic leaders who have stood aside from the Arafat-dominated PLO and Palestinian Authority.",1
[CLS] The comment period was to have expired on Monday. [SEP] A public comment period on the proposed new taxes will end on Monday.,1
"[CLS] The transfers would reduce P&G's worldwide work force to slightly less than 100,000. [SEP] The transfers would reduce P&G’s worldwide work force to slightly less than 100,000, down from 110,000 several years ago.",0
[CLS] Feith said people have misconstrued the purpose of the small intelligence review team he assembled in October 2001. [SEP] Feith said critics have misrepresented the work of the special intelligence group he set up in October 2001.,1
"[CLS] Only one test, the effect on financial services, was deemed to be passed. [SEP] Only the positive effect on the financial services industry was assured, he said.",1
[CLS] Most of those killed were labourers from Jharkhand and Nepal who were working at Rohtang tunnel. [SEP] The majority of the dead were labourers from Jharkhand and Nepal.,0
"[CLS] The agreement resolves a lawsuit AOL filed against Microsoft in January 2002 on behalf of its subsidiary, Netscape Communications. [SEP] The legal settlement resolves the private anti-trust lawsuit filed against Microsoft in January 2002 by AOL Time Warner's America Online unit on behalf of its Netscape subsidiary.",1
"[CLS] The two other passengers were taken to John Peter Smith and Harris Methodist Fort Worth hospitals with critical injuries. [SEP] Two additional passengers were taken to John Peter Smith and Harris Methodist hospitals, both with what was described as critical injuries.",1
"[CLS] Freddie Mac shares fell $1.49, to $50.01, on the New York Stock Exchange after official acknowledgment of the criminal investigation. [SEP] Freddie Mac shares fell $1.50 on Wednesday, to close at $50 on the New York Stock Exchange.",0
"[CLS] ""We're going to defend these charges in court,"" said Ira Lee Sorkin, Furst's attorney. [SEP] ""Rob Furst intends to defend the charges in court,"" said Ira Lee Sorkin, Furst's attorney.",1
"[CLS] They include two Kuwaitis and six Palestinians with Jordanian passports with the remainder Iraqis and Saudis, the official said. [SEP] Two Kuwaitis and six Palestinians with Jordanian passports were among the suspects, the official said.",0
"[CLS] The Association of South East Asian Nations groups Brunei, Cambodia, Indonesia, Laos, Malaysia, Myanmar, the Philippines, Singapore, Thailand, and Vietnam. [SEP] ASEAN comprises Brunei, Cambodia, Indonesia, Laos, Malaysia, Myanmar, the Philippines, Singapore, Thailand and Vietnam.",1
"[CLS] Rescue workers arriving to February's deadly fire at a West Warwick nightclub met a horrific scene, as people trapped in the club's doorway screamed for help. [SEP] Rescue workers arriving at February's deadly nightclub fire met a horrific scene, as people trapped in the club's doorway screamed for help, rescue tapes released Thursday show.",1
[CLS] He acted as an international executive producer on Who Wants to be a Millionaire and The Weakest Link. [SEP] A Melbourne TV producer who worked on shows including Who Wants To Be a Millionaire?,1
[CLS] At the time federal investigators were looking into how CFSB allocated shares of initial public stock offerings. [SEP] A federal grand jury and the Securities and Exchange Commission were looking into how the company allocated shares of initial public stock offerings.,1
"[CLS] ONA explicitly stated that it did not receive intelligence material indicating that Jemaah Islamiyah terrorist network was planning to mount an operation in Bali. [SEP] ""But at no stage did ONA receive intelligence material indicating that Jemaah Islamiyah was planning to mount an operation in Bali.""",1
"[CLS] By contrast, the Senate-passed prescription drug plan requires seniors to pay 50 percent of drug costs, with a $275 deductible each year. [SEP] Under the House-passed plan, seniors would pay 20 percent of drug costs, plus a $250 deductible annually.",1
[CLS] Several of the questions asked by the audience in the fast-paced forum were new to the candidates. [SEP] Several of the audience questions were new to the candidates as well.,1
[CLS] Tennessee Titans quarterback Steve McNair apologized Thursday for his arrest hours earlier in Nashville on suspicion of drunken driving and illegal possession of a handgun. [SEP] Tennessee Titans quarterback Steve McNair was arrested Thursday and charged with drunken driving and possession of a handgun.,0
"[CLS] The Nasdaq composite index increased 10.73, or 0.7 percent, to 1,514.77. [SEP] The Nasdaq Composite index, full of technology stocks, was lately up around 18 points.",0
"[CLS] The volatile mix could drag the session beyond the four days allotted by Bush, said Senate President Jim King. [SEP] The Senate might support capping noneconomic damages beyond the $250,000 Gov. Jeb Bush proposes, said Senate President Jim King.",0
"[CLS] Lakhani was charged with attempting to provide material support and resources to a terrorist group and acting as an arms broker without a license. [SEP] He was charged with attempting to provide material support and resources to terrorists, and dealing arms without a licence.",1
"[CLS] The first vulnerability is a buffer overrun that results from IE's failure to properly determine an object type returned from a Web server. [SEP] First up, Microsoft said a buffer overrun vulnerability occurs because IE does not properly determine an object type returned from a Web server.",1
"[CLS] Although sex crimes Det.-Sgt. Dave Perry is in command of the case, homicide Det.-Sgt. Gerry Cashman appeared last evening at the home near Finch Ave. and Hwy. 404. [SEP] Although sex crimes Det.-Sgt. Dave Perry is in command of the case, homicide Det.-Sgt. Gerry Cashman appeared last night at the Finch Ave.-Hwy. 404 area home.",1
"[CLS] Other recommendations included a special counsel on oceans in the White House, creation of regional ocean ecosystem councils and a national system to protect marine reserves. [SEP] Other recommendations included the creation of regional ocean ecosystem councils and a national system to fully protect marine reserves.",1
"[CLS] Dell's OpenManage software includes Dell Update Packages with SMS to help automate the management of server hardware, applications and operating systems patches with a single tool. [SEP] The update packages help ""automate the management of server hardware, applications and operating systems patches using one tool,"" which is unpleasantly vague.",0
"[CLS] Mr. Geoghan had been living in a protective custody unit since being transferred to the prison on April 3. [SEP] He had been in protective custody since being transferred to Souza-Baranowski in April, officials said.",1
"[CLS] Barbini's comments came Tuesday, the second day of the Ministerial Conference and Expo on Agricultural Science and Technology. [SEP] U.S. Agriculture Secretary Ann Veneman kicks off the three-day Ministerial Conference and Expo on Agricultural Science and Technology on Monday.",0
"[CLS] The case comes out of Illinois and involves a for-profit company called Telemarketing Associates Inc. [SEP] The case decided Monday centered around an Illinois fund-raiser, Telemarketing Associates.",1
"[CLS] No charges have been filed in those deaths, but prosecutor David Lupas said authorities were making progress in the case. [SEP] No charges have been filed in those deaths, but Luzerne County District Attorney David Lupas said authorities were ""continuing to make significant progress"" in the case.",1
[CLS] Prosecutor Jim Hardin called the decision a victory for Kathleen Peterson's family. [SEP] Members of Kathleen Peterson's family were not present.,0
[CLS] The Herald reported on Tuesday that internet developer Bruce Simpson was building a missile from parts ordered over the internet and shipped through Customs. [SEP] A home handyman is building a missile in his garage with parts bought over the internet and shipped through Customs.,1
"[CLS] That truck was spotted in the Campbells Creek area, fitting that description, Morris said. [SEP] A black pickup truck was also seen in the Campbells Creek area, Morris said.",1
[CLS] Sales - a figure watched closely as a barometer of its health - rose 5 percent instead of falling as many industry experts had predicted. [SEP] It also disclosed that sales -- a figure closely watched by analysts as a barometer of its health -- were significantly higher than industry experts expected.,1
[CLS] Bad publicity has already weakened sales which are highly profitable for retailers. [SEP] Bad publicity surrounding warranties has already sent sales into decline.,0
[CLS] The jury asked for transcripts of Quattrone's testimony about his role in the IPO allocation process. [SEP] The jury asked to have Mr. Quattrone's testimony about his role in the allocation of stock offerings read to them.,1
"[CLS] ""It was never our intention to sell the product,"" said Health Minister Anne McClellan, a skeptic of medical marijuana use. [SEP] ""It was never the intention of us to sell product,"" federal Health Minister Anne McLellan said yesterday in Edmonton.",1
"[CLS] The Foreign Office said there was a ""clear"" risk of terrorist attack in Djibouti, Eritrea, Ethiopia, Somalia, Tanzania and Uganda. [SEP] The warnings were issued on Djibouti, Eritrea, Ethiopia, Somalia, Tanzania and Uganda.",1
"[CLS] At least 61 people were killed and dozens injured across Afghanistan yesterday in the worst outbreak of violence for more than a year. [SEP] Sixty-one people were killed and dozens wounded in outbreaks of violence across Afghanistan in the troubled country's bloodiest 24 hours in more than a year, officials said Wednesday.",1
"[CLS] As such, consumers want to easily enjoy this content, regardless of the source, across different devices and locations in the home, said the group. [SEP] The companies say their consumers want to enjoy their content, regardless of the source, across different devices and locations in the home.",1
"[CLS] Houston fourth-graders also performed similarly to national peers in writing. [SEP] ""New York City and Houston fourth-graders were at the national average in writing.",0
"[CLS] Schools Chancellor Joel Klein said the push for higher standards and accountability ""is showing results."" [SEP] Schools Chancellor Joel Klein said he was pleased by the results.",0
