Source,Summary
"[CLS] A recent poll showed Edwards with a narrow lead in South Carolina, and he plans a rally there later on Tuesday. [SEP] A recent poll showed Edwards in a virtual four-way tie at the top in South Carolina, and he plans a rally there later on Tuesday.",1
"[CLS] A search for three missing teenagers uncovered at least two bodies buried beneath freshly poured concrete in the basement of a house, authorities said Wednesday. [SEP] Authorities performed an autopsy Thursday on one of three bodies recovered from beneath a layer of freshly poured concrete in the basement of a northwest Indiana home.",0
"[CLS] Civilian reservists also could be sent overseas for jobs such as the reconstruction of Afghanistan and Iraq. [SEP] Civilian reservists also could be sent overseas for jobs such as reconstruction in Afghanistan and Iraq, working in positions from translator to truck driver.",0
[CLS] Mailblocks was founded five years after WebTV was acquired by Microsoft for $425 million. [SEP] WebTV was sold to Microsoft in 1997 for $425 million and today is called MSN TV.,0
[CLS] Microsoft fell 5 percent before the open to $27.45 from Thursday's close of $28.91. [SEP] Shares in Microsoft slipped 4.7 percent in after-hours trade to $27.54 from a Nasdaq close of $28.91.,0
"[CLS] These days, even death penalty proponents in the Legislature say they are solidly outnumbered by opponents. [SEP] These days, death-penalty backers in the legislature acknowledge that they are outnumbered.",1
"[CLS] We acted because we saw the existing evidence in a new light, through the prism of our experience on 11 September,"" Rumsfeld said. [SEP] Rather, the US acted because the administration saw ""existing evidence in a new light, through the prism of our experience on September 11"".",1
"[CLS] Dick is going to be there as long as Dick wants to be there,"" Reuters reports Langone as saying. [SEP] ""Dick is going to be there as long as Dick wants to be there.""",1
"[CLS] Stripping out the extraordinary items, fourth-quarter earnings were 64 cents a share compared to 25 cents a share in the prior year. [SEP] Earnings were 59 cents a share for the three months ended May 25 compared with 15 cents a share a year earlier.",0
"[CLS] A promotional poster, complete with countdown dial, reminds readers of the upcoming release of ""Harry Potter and the Order of the Phoenix."" [SEP] The crates are full of hardback copies of ""Harry Potter and the Order of the Phoenix.""",0
"[CLS] At least 150 people are scheduled to testify at the hearings in Gaithersburg, Md., on Tuesday and Wednesday, with experts and activists lining up on each side. [SEP] At least 150 people are scheduled to testify at the hearings next week, with experts and activists lining up on both sides.",1
"[CLS] ""I´m very proud of the citizens of this state,"" Gov. John Baldacci said. [SEP] Im very proud of the citizens of this state, said Gov. John Baldacci, a casino foe.",0
"[CLS] In its quarter ended May 30, Adobe earned $64.25 million, or 27 cents a share. [SEP] That was up from the year-ago quarter, when the company earned $54.3 million, or 22 cents a share.",0
"[CLS] ""City-grown pollution, and ozone in particular, is tougher on country trees,"" says Cornell University ecologist Jillian Gregg. [SEP] ""I know this sounds counterintuitive, but it's true: City-grown pollution -- and ozone in particular -- is tougher on country trees,"" U.S. ecologist Jillian Gregg said.",0
"[CLS] Thus far, Stewart's company appears ready to stand behind her. [SEP] For now, the company's management appears to be standing behind Stewart.",1
"[CLS] ""September and third-quarter data confirm that demand in the global semiconductor market is rising briskly,"" George Scalise, the SIA's president, said in the statement. [SEP] ""September and third quarter data confirm that demand in the global semiconductor market is rising briskly,"" stated SIA President George Scalise, in a statement.",1
[CLS] State health officials said Monday a young northeast Kansas woman likely has the state's first case of monkeypox among humans or animals. [SEP] Health officials confirmed Tuesday that a northeast Kansas woman has the state's first case of monkeypox and the first case west of the Mississippi River.,0
"[CLS] In the year-ago quarter, the steelmaker recorded a profit of $16.2 million, or 15 cents per share, on sales of $1.14 billion. [SEP] In the second quarter last year, AK Steel reported a profit of $16.2 million, or 15 cents a share.",0
"[CLS] RT Jones analyst Juli Niemann said Grant was ""the one we were all pulling for. [SEP] He has a very good reputation,"" RT Jones analyst Juli Niemann said of Grant.",0
"[CLS] The new sensor -- dubbed CANARY for ''cellular analysis and notification of antigen risks and yields'' -- hijacks this natural process with two important changes. [SEP] The team has named the sensor Canary, for cellular analysis and notification of antigen risks and yields.",0
"[CLS] The Russell 2000 index, the barometer of smaller company stocks, fell 2.52 to 410.23. [SEP] The Russell 2000 index, which tracks smaller company stocks, fell 1.40, or 0.3 percent, to 408.83.",1
[CLS] The hall will be home to the Los Angeles Philharmonic and the LA Master Chorale. [SEP] The Los Angeles Master Chorale and the Los Angeles Philharmonic Brass Ensemble also performed.,0
"[CLS] She said Jane Doe's lawyers asked Verizon to withhold her name because she was planning on challenging the subpoena. [SEP] Jane Doe, deciding to fight the subpoena, asked Verizon to withhold her name.",1
"[CLS] ""He died doing something he loved,"" William Dusenbery, Sr., who lives in Fairview Heights, just outside St. Louis, Mo. [SEP] ""He died doing something he loved, which was flying his helicopters,"" said the father, who lives in Fairview Heights, just outside St. Louis, Mo.",1
"[CLS] The company's operating loss rose 59 percent to $73 million, from $46 million a year earlier. [SEP] Operating revenue fell 4.5 percent to $2.3 billion from a year earlier.",0
"[CLS] Mr. Malik assured him that he would be considered a martyr if he did not return, the witness testified. [SEP] Mr. Malik assured him that he would be considered a martyr if anything happened to him as a result of his trip, the witness said.",1
"[CLS] Ratliff's daughters, Margaret and Martha Ratliff, were adopted by Peterson after their mother's death. [SEP] Peterson helped raise Ratliff's two daughters, Margaret and Martha Ratliff, who supported him throughout the trial.",0
"[CLS] A Commerce spokesman issued a brief statement late Friday, noting that the task force ""evaluated regions of the world that are vital to global energy supply."" [SEP] ""The energy task force evaluated regions of the world that are vital to global energy supply,"" the statement said.",1
"[CLS] Ballmer has been vocal in the past warning that Linux is a threat to Microsoft. [SEP] In the memo, Ballmer reiterated the open-source threat to Microsoft.",0
"[CLS] Davey graduated Saturday from Northwest College, which is affiliated with the Assemblies of God, with a bachelor of arts degree in religion and philosophy. [SEP] Davey started attending Northwest College, which is affiliated with the Assemblies of God, in 1999 with plans to become a minister.",0
"[CLS] Southwest exercised nine 2004 options and six 2005 options, which were accelerated for delivery next year. [SEP] Southwest said it recently exercised remaining options for the delivery of nine Boeing 737-700s next year.",0
"[CLS] The news service reports wages among all nongovernment workers rose an average 2.7 percent from July 2002 through June 2003, according to the Bureau of Labor Statistics. [SEP] According to the Bureau of Labor Statistics, wages among all nongovernment workers rose an average 2.7 percent from July 2002 through June 2003.",1
"[CLS] I thought things went a bit overboard but I prefer to leave it on the field,"" Sarwan said. [SEP] ""A lot of things (were said), but I'd prefer to leave it on the field,"" he said.",0
"[CLS] The broader Standard & Poor's 500 Index .SPX eased 7.57 points, or 0.76 percent, at 990.94. [SEP] The technology-laced Nasdaq Composite Index was down 25.36 points, or 1.53 percent, at 1,628.26.",0
"[CLS] ""I don't think my brain is going to go dead this afternoon or next week,"" he said. [SEP] In a conference call yesterday, he said, ""I don't think that my brain is going to go dead this afternoon or next week.""",1
"[CLS] Former Secretary of State Bill Jones has also expressed interest in the race but has not yet announced plans. [SEP] Former Secretary of State Bill Jones, another potential major candidate, had not divulged his plans Tuesday.",1
"[CLS] Cooper, the boy's mother, started coming to the church about three months ago after she met a parishioner at a doctor's office, Hemphill said. [SEP] The boy's mother, Patricia Cooper, started coming to the church about three months ago after she met one of its members at a doctor's office, Hemphill said.",1
"[CLS] Under Kansas law, it is illegal for children under the age of 16 to have sexual relations. [SEP] In the opinion, Kline noted that it is illegal for children that young to have sexual relations.",1
"[CLS] All three had criminal records for stealing cattle, the statement said. [SEP] It said they all had criminal records for stealing cattle and Lamas was twice imprisoned for armed robbery.",0
"[CLS] Dave Tomlin, assistant general counsel of The A.P., said his organization was still deciding whether to appeal. [SEP] Dave Tomlin, AP's assistant general counsel, said the parties are deciding whether to appeal the order.",1
[CLS] Market sentiment was subdued after International Business Machines Inc. IBM.N said U.S. securities regulators were investigating the accounting of the world's largest computer company. [SEP] Market sentiment was also cautious after International Business Machines Inc. IBM.N said that federal securities regulators had begun an investigating into its accounting.,1
"[CLS] Legislation making it harder for consumers to erase their debts in bankruptcy court won overwhelming House approval in March. [SEP] Legislation making it harder for consumers to erase their debts in bankruptcy court won speedy, House approval in March and was endorsed by the White House.",0
"[CLS] But the Russell 2000 index, the barometer of smaller company stocks, had a weekly gain of 3.71, or 0.9 percent, closing at 418.40. [SEP] But the Russell 2000, the barometer of stocks of smaller companies, had a weekly gain of 3.71, or 0.9 percent, closing at 418.40.",1
[CLS] Mason said al-Amoudi was arrested at Dulles International Airport on Sunday as he came into the country. [SEP] Al-Amoudi was arrested at Dulles International Airport after arriving on a British Airways flight from London.,1
[CLS] The Institute for Supply Management said its manufacturing index stood at 53.7 in September. [SEP] The Institute for Supply Management's manufacturing index dipped to 53.7 from 54.7 in August.,0
"[CLS] A $5 billion dollar-denominated portion has seen about $19 billion of bids, investors said. [SEP] A $5 billion dollar-denominated portion from GM drew about $21 billion of bids, an analyst looking at the deal said.",1
"[CLS] In court, she briefly waved to courtroom sketch artists seated in the jury box and quietly made notes in a spiral-bound notebook. [SEP] Stewart waved to courtroom sketch artists seated in the jury box and took notes in a spiral-bound notebook during the hearing.",1
[CLS] Vaccine makers have been thrust in the limelight following government programmes to encourage wider vaccination and fears of biological attacks on civilian and military targets. [SEP] Vaccine makers have been thrust into the limelight as government programs encourage wider vaccination amid fears of biological attacks.,1
[CLS] Doctors have speculated that estrogen protects against cell damage and improves blood flow. [SEP] Their belief was based on speculation that estrogen prevents cell damage and improves blood flow.,1
"[CLS] Saddam's other son, Odai, surrendered Friday, but the Americans are keeping it quiet because he's a U.S. agent. [SEP] Hussein's other son, Uday, surrendered yesterday, but the Americans are keeping it quiet because he's a US agent.",1
"[CLS] He has also directed ""The Flintstones,"" ""Beethoven,"" and ""Jingle All The Way."" [SEP] Levant's other credits include ""The Flintstones,"" ""Jingle All the Way"" and ""Beethoven.""",1
"[CLS] The report confirmed the ACLU's view that the civil liberties and rights of immigrants ""were trampled in the aftermath of 9/11,"" said Romero. [SEP] The inspector general's findings confirm our long-held view that civil liberties and the rights of immigrants were trampled in the aftermath of 9/11.""",1
"[CLS] The other semifinal between Guillermo Coria of Argentina and Martin Verkerk of the Netherlands is also compelling. [SEP] The other, much less likely semifinal will match seventh-seeded Guillermo Coria of Argentina against the unseeded Dutchman Martin Verkerk.",0
"[CLS] Customers include Mitsubishi, Siemens, DBTel, Dell, HP, Palm, Philips, Sharp, and Sony. [SEP] MediaQ's customers include major handheld makers Mitsubishi, Siemens, Palm, Sharp, Philips, Dell and Sony.",1
"[CLS] CAPPS II will not use bank records, records indicating creditworthiness or medical records."" [SEP] CAPPS II will not use bank records, credit records, or medical records, according to Loy and Kelly.",1
"[CLS] In September, a 27-year-old Singapore researcher contracted SARS while working in a laboratory. [SEP] In a case in August, a 27-year-old laboratory worker in Singapore developed SARS.",1
"[CLS] I was surprised it turned out me talking and the president just listening. [SEP] ""I was surprised it turned out me talking and the president just listening . . . It was mostly a monologue.""",1
[CLS] The March downturn was the only break in what has been broad growth in services for the past 15 months. [SEP] A downturn in services activity in March was the only break in what has been broad growth in services for the past 15 months.,1
"[CLS] Arthur Benson, attorney for the case's plaintiff schoolchildren, said he will appeal. [SEP] An attorney for plaintiff schoolchildren said he plans to appeal.",1
[CLS] The case had consolidated numerous class action suits filed against Rambus in 2001. [SEP] The case consolidated multiple purported class actions filed in 2001.,1
"[CLS] ""With the target funds rate at 1 percent, substantial further conventional easings could be implemented if the FOMC judged such policy actions warranted,"" he said. [SEP] Furthermore, with the target fed funds rate at 1 percent, ""substantial further conventional easings could be implemented if the FOMC judged such policy actions warranted.""",1
"[CLS] The teen was in critical condition with life-threatening wounds, police said in a news release. [SEP] The teen was in critical condition at Sacred Heart Medical Center, police said in a news release.",0
[CLS] Among the proposals is one for Zimbabwe to have the opportunity to rejoin the 54-member body before the next CHOGM meeting in two years. [SEP] Among the proposals being considered is for Zimbabwe to have the opportunity to rejoin the 54-member body before the next Commonwealth Heads of Government meeting in two years.,1
"[CLS] For the week ended June 15, a total of 28.2 million DVDs were rented in the United States, compared with 27.3 million VHS cassettes. [SEP] The Video Software Dealers Association said 28.2 million DVDs were rented out last week, compared to 27.3 million VHS cassettes.",1
[CLS] Rep. Dennis Kucinich of Ohio is expected to raise more than $1 million. [SEP] Ohio Rep. Dennis Kucinich passed $1 million last week and was still counting money.,1
"[CLS] Feral's group was behind a successful tourism boycott about a decade ago that resulted in then-Gov. Walter J. Hickel imposing a moratorium on wolf control in 1992. [SEP] Friends of Animals, which touts 200,000 members, was behind a successful tourism boycott that resulted in then-Gov. Walter J. Hickel imposing a moratorium on wolf control in 1992.",1
"[CLS] Wal-Mart, Kohl's Corp., Family Dollar Stores Inc., and Big Lots Inc. were among the merchants posting May sales that fell below Wall Street's modest expectations. [SEP] Wal- Mart, Kohl's Corp., Family Dollar Stores Inc., and Big Lots Inc. posted May sales that fell below Wall Street's modest expectations.",1
"[CLS] The S&P/TSX composite rose 87.74 points on the week, while the TSX Venture Exchange composite gained 44.49 points. [SEP] On the week, the Dow Jones industrial average rose 11.56 points, while the Nasdaq Stock Market gained 39.42 points.",0
"[CLS] Also in Mosul, rebel gunmen on Friday assassinated a Sunni Muslim tribal leader who backed the coalition. [SEP] Near a mosque in the northern town of Mosul, rebel gunmen also assassinated a Sunni Muslim tribal leader who backed the coalition.",1
"[CLS] Shares of McDonald's rose $1.83, or 8.3 percent, to close at the day's high of $23.89. [SEP] McDonald's shares rose $1.83 to close Friday at $23.89 on the New York Stock Exchange.",1
"[CLS] BaFin and the head of the principal finance group, Robin Saunders, were not immediately available to comment. [SEP] BaFin, Germany's chief financial regulator, and the prosecutor's office were not immediately available for comment.",0
"[CLS] As of Wednesday, there were 65 probable SARS cases in the Toronto region. [SEP] As of Monday, there were 66 probable cases in and around Toronto, a city of 4 million people.",1
"[CLS] About two decades ago, U.S. District Court Judge Walter Rice and others decided to protect and polish what remained. [SEP] Then, about two decades ago, U.S. District Court Judge Walter Rice, the Aviation Trail group and others made a decision to protect and polish what remained.",1
[CLS] The FBI is trying to determine when White House officials and members of the vice president’s staff first focused on Wilson and learned about his wife’s employment at the agency. [SEP] The FBI is trying to determine when White House officials and members of the vice president's staff focused on Wilson and learned about his wife's employment.,1
"[CLS] Russin did not comment; his lawyer did not attend the hearing and did not return phone messages. [SEP] His lawyer, a cousin, Basil Russin, did not attend the hearing and did not return phone messages.",0
"[CLS] The venture owns five oil refineries and more than 2,100 filling stations in Russia and Ukraine. [SEP] TNK-BP has six oil producing units, five refineries and 2,100 filling stations.",0
"[CLS] In addition, it offered the United States and Israel a way to work around Mr. Arafat. [SEP] When the prime minister's position was established in the spring, it offered the United States and Israel a way to work around Arafat.",0
"[CLS] ""The public is understandably losing patience with these unwanted phone calls, unwanted intrusions,"" he said at a White House ceremony. [SEP] ""While many good people work in the telemarketing industry, the public is understandably losing patience with these unwanted phone calls, unwanted intrusions,"" Mr. Bush said.",0
"[CLS] ""It appears from our initial report that this was a textbook landing considering the circumstances,"" Burke said. [SEP] Said Mr. Burke: ""It was a textbook landing considering the circumstances.""",0
[CLS] Nterprise Linux Services is expected to be available before then end of this year. [SEP] Beta versions of Nterprise Linux Services are expected to be available on certain HP ProLiant servers in July.,0
"[CLS] The Commerce ruling Tuesday will impose a 44.71 percent tariff on dynamic random access memory semiconductors (DRAMS) made by Hynix Semiconductor Inc. [SEP] The Commerce Department imposed a 44.71 percent tariff on dynamic random access memory semiconductors, or DRAMS, made by Hynix Semiconductor Inc.",1
"[CLS] At 11:30 a.m., Edmund Hillary of New Zealand and Tenzing Norgay Sherpa of Nepal reached the summit. [SEP] Sherpa Tenzing Norgay, who reached the summit with Sir Edmund, died in 1986.",0
"[CLS] On the cell's surface, the foreign components are recognised by other cells that then realise it is infected and kill it. [SEP] The foreign bits are recognized by other cells that realize it is infected and kill it.",1
"[CLS] The final round of the bee will be broadcast on ESPN at 1 p.m. Thursday. [SEP] At least 80 will make it to Thursday's final rounds of competition, which will be broadcast on ESPN.",0
[CLS] The findings were reported online in the June 1 edition of scientific journal Nature Medicine. [SEP] The findings are published in today's edition of the journal Nature Medicine.,1
"[CLS] In a statement later, he said it appeared his side had fallen a bit short. [SEP] Zilkha conceded in a statement issued Tuesday that his group may have fallen ""a bit short.""",1
"[CLS] Sobig.F became one of the most widespread viruses ever, crippling corporate e-mail networks and filling home users' inboxes with a glut of messages. [SEP] Since surfacing late Monday, Sobig.F has been crippling corporate e-mail networks and filling home users' inboxes with a glut of messages.",1
[CLS] The industry censor forbade the sexual innuendo contained in the play and would not allow the characters to sleep together. [SEP] The industry censor forbade the sexual innuendo of the play and would not allow Ewell's character to sleep with Monroe's.,1
"[CLS] The government said FirstEnergy Nuclear determined that a contractor had established an unprotected high-speed computer connection to its corporate network that allowed the ""Slammer"" infection to spread internally. [SEP] It said FirstEnergy determined that a contractor had established an unprotected computer connection to its corporate network that allowed the so-called ``Slammer'' worm to spread internally.",1
"[CLS] Still, revenues from the extra premiums would not be huge. [SEP] How would the extra premiums be collected?",0
"[CLS] At his sentencing, Avants had tubes in his nose and a portable oxygen tank beside him. [SEP] Avants, wearing a light brown jumpsuit, had tubes in his nose and a portable oxygen tank beside him.",1
[CLS] Media moguls jostled for position as the deadline for bids for Vivendi Universal's U.S. entertainment empire neared on Monday in an auction of some of Hollywood's best-known assets. [SEP] Media giant Vivendi Universal has given itself two weeks to sift through offers for its U.S. entertainment empire in a multi-billion dollar auction of some of Hollywood's best-known assets.,1
"[CLS] Continuing the record-setting pace of recent years, personal bankruptcies rose 7.8 percent in the 12 months ending Sept. 30, the Administrative Office of the U.S. Courts said Friday. [SEP] The record-setting pace of new personal bankruptcies continued in the 12 months ending Sept. 30, with their number rising 7.8 percent, according to data released Friday.",1
"[CLS] ""Instead of pursuing the most imminent and real threats – international terrorism – this Bush administration chose to settle old scores,"" Mr. Graham said. [SEP] ""Instead of pursuing the most imminent and real threats - international terrorists,"" Graham said, ""this Bush administration chose to settle old scores.""",1
"[CLS] Both devices use version 5.2 of the Palm operating system and feature a new design, which resembles a miniature notebook with a screen that swivels around 180 degrees. [SEP] Both devices use Palm OS 5.2 and feature a completely new form factor that resembles a miniature notebook with a screen that swivels 180 degrees.",1
[CLS] The MDC called the strike to force Mr Mugabe to either resign or negotiate a settlement of the Zimbabwe crisis. [SEP] The MDC called the week-long protest to urge Mugabe either to resign or to negotiate a settlement of the crisis gripping the country.,1
[CLS] Yucaipa owned Dominick's before selling the chain to Safeway in 1998 for $2.5 billion. [SEP] Yucaipa bought Dominick's in 1995 for $693 million and sold it to Safeway for $1.8 billion in 1998.,0
"[CLS] ""This is a cloud hanging over their credibility, their word,"" said Hagel. [SEP] ""This is a cloud hanging over their credibility, their word,"" Hagel said on ABC's ""This Week.""",1
"[CLS] ""It just seems like all the issues that we support, he doesn't,"" said Gabriela Lemus of LULAC. [SEP] ""It just seems like all the issues that we support he doesn't,"" said Gabriela Lemus, the league's director of policy and legislation.",1
"[CLS] Vanderpool said the gunmen were retaliating because the other group had taken the smugglers' human cargo earlier. [SEP] One group had taken the other group's human cargo earlier, he said.",0
[CLS] Named in the complaint were former chief executive officers Paul A. Allaire and G. Richard Thoman and former CFO Barry D. Romeril. [SEP] The executives fined included former Chief Executives Paul A. Allaire and G. Richard Thoman as well as former Chief Financial Officer Barry Romeril.,1
"[CLS] ""The court and the public need to know much more of the details of the defendant's seemingly massive fraud,"" the judge said. [SEP] ""The court and the public need to know more of the defendants' seemingly massive fraud,"" he said.",1
"[CLS] Bombardier and Embraer will each deliver 85 jets by September 2006, U.S. Airways said in a release. [SEP] The Bombardier and Embraer aircraft will be delivered to U.S. Airways by September 2006.",1
"[CLS] Monkeypox is usually found only in central and western Africa. [SEP] Prairie dogs, usually found in southwestern and western states, aren’t indigenous to Wisconsin.",0
"[CLS] This decision would ""throw a monkey wrench into the FCC's efforts to develop a vitally important national broadband policy,"" he said. [SEP] He added that the decision will ""throw a monkey wrench into the FCC's efforts to develop a vitally important national broadband policy.""",1
"[CLS] Its Canadian operations only buy beef from facilities that are federally inspected and approved by the Canadian Food Inspection Agency. [SEP] ""McDonald's Canada only purchases beef from facilities federally inspected and approved by the Canadian Food Inspection Agency.""",1
[CLS] The support will come as a free software upgrade called WebVPN for current customers that have support contracts. [SEP] The upgrade will be available as a free download for current customers with SmarNet support in January 2004.,1
"[CLS] The Dow Jones industrials briefly surpassed the 9,000 mark for the first time since December."" [SEP] The Dow Jones industrials climbed more than 140 points to above the 9,000 mark for the first time since December.",1
"[CLS] Their contract will expire at 12:01 a.m. Wednesday instead of 12:01 a.m. Sunday, said Rian Wathen, organizing director for United Food and Commercial Workers Local 700. [SEP] ""It has outraged the membership,"" said Rian Wathen, organizing director of United Food and Commercial Workers Local 700.",0
"[CLS] On July 22, Moore announced he would appeal the case directly to the U.S. Supreme Court. [SEP] Moore of Alabama says he will appeal his case to the nation's highest court.",1
"[CLS] Joe Nichols captured new male vocalist honors, riding back-to-back hits ""The Impossible"" and ""Brokenheartedsville."" [SEP] Joe Nichols, who is touring with Jackson, captured new male vocalist honors, riding back-to-back hits The Impossible and Brokenheartedsville.",1
[CLS] Eighty-six seriously wounded U.N. workers were airlifted out for medical care. [SEP] Eighty-six U.N. workers who were wounded in Tuesday's bombing were airlifted out for medical care.,1
"[CLS] Of personal vehicles, 57 percent are cars or station wagons, 21 percent vans or SUVs, 19 percent light trucks. [SEP] Of all personal vehicles, 57 percent are cars or station wagons, 21 percent are vans or sport utility vehicles and 19 percent are light trucks.",1
"[CLS] The key vote Thursday came on the dividend tax provision offered by Sen. Don Nickles, R-Oklahoma. [SEP] The key vote Thursday was on a provision that temporarily eliminates the dividend tax.",0
"[CLS] The New York senator's new book, ""Living History,"" appears a certain bestseller. [SEP] Hillary Clinton, the New York senator and former first lady, has a book out Monday titled Living History.",0
"[CLS] On Sunday, the experts will perform the first simultaneous release of five whales from a single stranding incident in the United States. [SEP] Today, the experts will perform the United States' first simultaneous release of five whales from a single stranding incident.",1
"[CLS] In addition, David Jones will pay him $10 million to take over the Foodchain leases. [SEP] DJs will pay homewares and furniture group Freedom $10 million to take over the Foodchain store leases.",1
"[CLS] Senate passage of the Medicare bill was almost certain, possibly as early as today. [SEP] Senate passage of the Medicare bill is almost certain Monday.",1
"[CLS] Overall, 83 percent of women washed up, compared with 74 percent of men. [SEP] But in San Francisco, 80 percent of men and only 59 percent of women washed their hands.",1
[CLS] Five-time Tour de France winner and cancer survivor Lance Armstrong had a few words of advice for other cancer survivors in Denver on Friday. [SEP] Five-time Tour de France winner Lance Armstrong is in Denver today for a meeting about surviving cancer.,1
"[CLS] ""This is a wide-ranging and continuing investigation which is likely to result in numerous other charges,"" Mr Spitzer said. [SEP] ""This is a widening and continuing investigation, which is likely to result in numerous other charges,"" Mr. Spitzer said yesterday at a news conference.",1
[CLS] The warning was the most serious the 15-nation bloc has sent Iran since they began negotiating a trade and cooperation agreement late last year. [SEP] It would be most serious warning since the 15-nation bloc has sent Iran since they began negotiating a trade and cooperation agreement late last year.,1
"[CLS] Oak Brook, IL-based McDonalds is expected to launch several hundred restaurants by year's end. [SEP] The company's goal is to offer wireless service at several hundred restaurants by year's end.",0
"[CLS] Sales of $21.6 billion, up 10 percent from $19.7 billion a year ago, were ahead of Wall Street's estimate of $21.4 billion. [SEP] Microsoft posted sales of $8.1 billion, up from $7.3 billion a year ago and ahead of analysts' estimates of $7.9 billion.",1
"[CLS] Other staff members, however, defended the document, saying it would still help policy-makers and the agency improve efforts to address the climate issue. [SEP] Some E.P.A. staff members defended the document, saying that although pared down it would still help policy makers and the agency address the climate issue.",1
"[CLS] ""I reliably receive reminders when my dog needs a vaccination,"" writes Steinberg, of Johns Hopkins University. [SEP] ""I reliably receive reminders when my dog needs a vaccination and when my car is due for maintenance,"" he said.",0
"[CLS] Between 1993 and 2002, 142 allegations of sexual assault were reported. [SEP] From 1993 to 2002, there were 142 reported sexual assaults at the academy.",1
"[CLS] ""But they did not, as of the time of this particular tragic event, provide the security we had requested,"" Jordan said. [SEP] ""But they did not, as of the time of this tragic event, provide the additional security we requested.""",1
"[CLS] Robert Stewart, a spokesman for Park Place, the parent company of Caesars Palace, said he was surprised by the court's decision. [SEP] Robert Stewart, spokesman for Park Place Entertainment, the parent company for Caesars, said the Supreme Court seemed to change the rules for lawsuits.",1
"[CLS] Dr Mark McClean, Jonathan's family doctor, said if the drug had been administered earlier Jonathan would have retained more of his brain functions. [SEP] Dr Mark McClean, the family's GP, said had the drug been administered to Jonathan earlier, he would have retained more of his brain function.",1
[CLS] Blagojevich reiterated his stance Wednesday to not prop up the budget with a gambling expansion. [SEP] Governor Rod Blagojevich said he would not balance the state budget with gambling revenues.,1
[CLS] Her detention brings to 19 the number of the 55 most-wanted Iraqis now in US custody. [SEP] Her detention brings to 19 the number of the 55 who have been caught.,1
[CLS] The new research will be published soon in the Proceedings of the National Academy of Sciences. [SEP] It will appear in the next few weeks on the Web site of the Proceedings of the National Academy of Sciences.,1
"[CLS] Box cutters were used as a weapon by the Sept. 11, 2001, hijackers and have since been banned as carry-on items. [SEP] Box cutters were the weapons used by the 19 hijackers in the Sept. 11, 2001, attacks.",0
"[CLS] Darren Dopp, a Spitzer spokesman, declined to comment late Thursday. [SEP] John Heine, a spokesman for the commission in Washington, declined to comment on Mr. Spitzer's criticism.",0
"[CLS] An arrest warrant claimed Bryant assaulted the woman June 30 at a hotel. [SEP] According to an arrest warrant, Bryant, 24, attacked a woman on June 30.",1
"[CLS] The Tuesday Supreme Court announcement stems from an appeal involving Michael Newdow, a California atheist whose 9-year-old daughter, like most elementary schoolchildren, hears the pledge recited daily. [SEP] The Supreme Court justices agreed to hear an appeal involving a California atheist whose 9-year-old daughter, like most elementary school children, hears the Pledge of Allegiance recited daily.",1
[CLS] The deal is subject to N2H2 approval and is expected to be completed by year's end. [SEP] The deal is subject to N2H2 approval and is expected to be complete during the final calendar quarter of 2003.,1
"[CLS] ""If it ain't broke, don't fix it,"" said Senate Minority Leader Tom Daschle, D-S.D. ""I don't see much broken."" [SEP] ""If it ain't broke, don't fix it,"" said Senate Minority Leader Tom Daschle, a South Dakota Democrat.",0
"[CLS] Britz earned $3.77 million in salary, bonus and other compensation, and Kinney earned $3.76 million. [SEP] Johnston made $5.8 million in salary and bonus in 2001 as president, and as a part-time adviser earned $1 million in 2002.",0
"[CLS] It also offers a built-in NAND flash boot loader so that high-density NAND flash memory can be used without having to install an additional support chip. [SEP] The S3C2440 has a built-in NAND flash boot loader, for example, so that high-density NAND flash memory can be installed without an additional support chip.",1
"[CLS] We believe them to be without merit, and will defend ourselves vigorously. [SEP] ""We believe it is without merit and we will defend ourselves rigorously.""",1
"[CLS] Claire had advanced to the third round of the 76th annual Scripps Howard National Spelling Bee. [SEP] One by one they strolled to the microphone, all 251 youngsters in the 76th Scripps Howard National Spelling Bee.",0
[CLS] Each count has a maximum penalty of 10 years in prison and $1 million fine. [SEP] Both executives face up to 10 years in prison and a $1 million fine for securities fraud.,0
"[CLS] Carnival Corp. stock was trading at $31.29 during midday trading Wednesday, down 72 cents or 2.25 percent. [SEP] Carnival Corp. stock was down 2.5 percent, or 81 cents, at $31.20 on the New York Stock Exchange.",1
"[CLS] Last year, Comcast signed 1.5 million new digital cable subscribers. [SEP] Comcast has about 21.3 million cable subscribers, many in the largest U.S. cities.",0
"[CLS] Sen. Patrick Leahy of Vermont, the committee's senior Democrat, later said the problem is serious but called Hatch's suggestion too drastic. [SEP] Sen. Patrick Leahy, the committee's senior Democrat, later said the problem is serious but called Hatch's idea too drastic a remedy to be considered.",1
[CLS] Police said her two small children were alone in the apartment for up to two days. [SEP] Police said her two small children were alone there for up to two days as she lay dead.,0
"[CLS] ""And if that ain't a Democrat, then I must be at the wrong meeting."" [SEP] ""If that ain't a Democrat, then I must be at the wrong meeting,"" he said to a standing ovation.",0
"[CLS] Sen. Charles Schumer, D-N.Y., sent a letter to President Bush Wednesday demanding action on the legislation. [SEP] Sen. Charles Schumer (D-N.Y.), a supporter of Boxer's bill, sent a letter to President Bush on Wednesday demanding action on the legislation.",1
